business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Websapta - Website Designing | Seo Services,Local SEO Agencies,Internet marketing service,Internet marketing service,757106,Odisha circle,Bhubaneswar HQ Region,Mayurbhanj Division,"Mahulpankha B.O, Majhigadia B.O, Padmapokhari B.O",+91 94113 64490,https://websapta.in/,,,"Navada Heights, Badripur Rd, Jogiwala, Badripur, Dehradun, Uttarakhand 248008","Jogiwala, Badripur",30.278245899999998,78.0650371,ChIJaxbAERdfXS0RmE978BfJ0Rw,https://www.google.com/maps/place/?q=place_id:ChIJaxbAERdfXS0RmE978BfJ0Rw,part_345,2026-09-20 20:42:20
