business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
MAHESH KUMAR SENAPATI (LIC AGENT),Insurance Agent,Insurance agency,Insurance agency,756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",N/A,N/A,5.0,,"R748+8J, Kasidiha, Kasadiabhurkunda, Odisha 756086",756084,21.8058785,87.2665687,ChIJNZVFU9LfHDoREOnyPz-3XpI,https://www.google.com/maps/place/?q=place_id:ChIJNZVFU9LfHDoREOnyPz-3XpI,part_343,2026-09-20 20:31:13
HDFC ERGO General Insurance,Insurance Agent,Insurance broker,"Insurance broker, Auto insurance agency, Health insurance agency, Home insurance agency, Motorcycle insurance agency",756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",+91 22 6234 6234,https://agent.hdfcergo.com/hdfc-ergo-general-insurance-insurance-broker-satsanda-west-midnapore-445177/Home,,,"Ground Floor, Barangi, Satsanda, West Bengal 721457",756084,21.8260893,87.30906829999999,ChIJWV9V1GrZHDoRiSuhXreX-24,https://www.google.com/maps/place/?q=place_id:ChIJWV9V1GrZHDoRiSuhXreX-24,part_343,2026-09-20 20:31:13
Manjhu Insurance Company,Insurance Agent,Insurance agency,Insurance agency,756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",N/A,N/A,5.0,,"XC9M+CP2, Gaalar, Rajasthan 331701",756084,28.9685207,75.4342906,ChIJRwA8mUa_EzkRdqmTkE83PoI,https://www.google.com/maps/place/?q=place_id:ChIJRwA8mUa_EzkRdqmTkE83PoI,part_343,2026-09-20 20:31:13
LIC Vijay Barua - Life Advisor & Retirement Planning Expert,Insurance Agent,Life insurance agency,Life insurance agency,756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",+91 79999 21899,http://yonomart.com/7999921899,5.0,,"21 D-S-4, Sector D, Slice 4, Aranya Nagar, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452010","Sector D, Slice 4, Aranya Nagar, Scheme 78, Vijay Nagar",22.7606806,75.8906995,ChIJNxvwBLQDYzkRCkeoUd4BeoI,https://www.google.com/maps/place/?q=place_id:ChIJNxvwBLQDYzkRCkeoUd4BeoI,part_343,2026-09-20 20:31:13
UNITED INDIA INSURANCE THRISSUR PORTAL OFFICE,Insurance Agent,Insurance agency,Insurance agency,756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",+91 94957 12884,N/A,4.6,,"1st floor Regency Centre, Calvary Rd, West Fort, Poothole, Thrissur, Keralam 680004","Vivekananda Garden, West Fort, Vonginisserly, Poothole",10.5209639,76.202167,ChIJvYrPzEHupzsRox4QAsTo8cc,https://www.google.com/maps/place/?q=place_id:ChIJvYrPzEHupzsRox4QAsTo8cc,part_343,2026-09-20 20:31:13
Insurance Advisor,Insurance Agent,Life insurance agency,"Life insurance agency, Service establishment",756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",+91 95522 62541,N/A,,,"Insurance Advisor, 756084, India",756084,18.5175452,73.5556142,ChIJ56D62S93wTsRB9k7nATR1SM,https://www.google.com/maps/place/?q=place_id:ChIJ56D62S93wTsRB9k7nATR1SM,part_343,2026-09-20 20:31:13
INSURANCE POINT,Insurance Agent,Insurance agency,Insurance agency,756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",N/A,N/A,5.0,,"Dakoha, Rama Mandi, Jalandhar, Punjab 144005","Dakoha, Rama Mandi",31.306044399999998,75.6406477,ChIJ2aGIZ3JZGjkR5enRrekk9Ao,https://www.google.com/maps/place/?q=place_id:ChIJ2aGIZ3JZGjkR5enRrekk9Ao,part_343,2026-09-20 20:31:13
MUNISH insurance Point,Insurance Agent,Insurance broker,Insurance broker,756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",+91 98157 58661,N/A,,,"Insurance Point, PNB Road, opp. Lic Office, Budhlada, Punjab 151502",756084,29.925406,75.5475488,ChIJO3oDADYFETkRhFGHJjUAf-c,https://www.google.com/maps/place/?q=place_id:ChIJO3oDADYFETkRhFGHJjUAf-c,part_343,2026-09-20 20:31:13
New India Assurance Company Broker,Insurance Agent,Insurance agency,"Insurance agency, Service establishment, Insurance broker",756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",N/A,N/A,3.7,,"New India Assurance Company Broker, 756084, India",756084,32.1324865,75.46805979999999,ChIJA0OKCzmPGzkRFk6IvvUNA0I,https://www.google.com/maps/place/?q=place_id:ChIJA0OKCzmPGzkRFk6IvvUNA0I,part_343,2026-09-20 20:31:13
Bill White Insurance Agency,Insurance Agent,Insurance agency,"Insurance agency, Auto insurance agency, Service establishment, Home insurance agency, Insurance broker, Renter's insurance agency",756084,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Dhansimulia S.O, Netua B.O, Sugo B.O",N/A,https://www.billwhiteinsurance.com/,4.9,64.0,"Bill White Insurance Agency, 756084, India",756084,36.961589,-93.11343939999999,ChIJ-wNddt5kz4cRD47IDMs550o,https://www.google.com/maps/place/?q=place_id:ChIJ-wNddt5kz4cRD47IDMs550o,part_343,2026-09-20 20:31:14
