business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
GST Library by TaxReply | TaxGPT,Tax and GST Consultant,Tax consultant,"Tax consultant, Consultant, Law firm, Legal services, Tax attorney, Tax collector's office, Certified public accountant, Tax preparation service",756125,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Basudevpur S.O (Bhadrak), Adhuan B.O, Arandua B.O",+91 81304 62634,http://taxreply.com/,4.8,143,"Barakhamba Rd, Barakhamba, New Delhi, Delhi 110001",Barakhamba,28.6298748,77.2242978,ChIJ_____8viDDkRRUggfrkTMBw,https://www.google.com/maps/place/?q=place_id:ChIJ_____8viDDkRRUggfrkTMBw,part_343,2026-09-20 20:46:43
