business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Baazar Kolkata - Sambalpur,Shopping Mall Operators,Shopping mall,"Shopping mall, Children's clothing store, Clothing store, Clothing Accessories Store, Men's clothing store, Outlet mall, Women's clothing store",756083,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Pratappur S.O (Baleswar), Badas B.O, Bagada B.O",+91 93382 58326,https://www.baazarkolkata.com/,4,3007,"Nua Pada, |GOLE BAZAR, |SAMBALPUR, Dhenkanal, Sambalpur, Odisha 768001","|GOLE BAZAR, |SAMBALPUR",21.4636389,83.9738452,ChIJyaOCxX8WIToRbpYiYJilhag,https://www.google.com/maps/place/?q=place_id:ChIJyaOCxX8WIToRbpYiYJilhag,part_343,2026-09-20 20:30:40
