business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
MAA TARINI STORE,Supermarket,Grocery store,Grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",+91 78946 96966,N/A,5.0,,"Shop Ni. 3, Main Road, near Sbi Bank, Ballipadar, Sunakera, Odisha 761117",761116,19.7376674,84.7085647,ChIJRWxDq-K7IjoRibPm2rgeSd8,https://www.google.com/maps/place/?q=place_id:ChIJRWxDq-K7IjoRibPm2rgeSd8,part_349,2026-09-20 20:19:15,12625
kumudini grocery store,Supermarket,Supermarket,Supermarket,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",N/A,N/A,5.0,,"PP52+9RP, Sanabalipadar, Odisha 761116",761116,19.708464499999998,84.7020857,ChIJ3c8-DJC7IjoRSpLTdJnm5_U,https://www.google.com/maps/place/?q=place_id:ChIJ3c8-DJC7IjoRSpLTdJnm5_U,part_349,2026-09-20 20:19:15,12626
DORA GENERAL STORE,Supermarket,Grocery store,Grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",N/A,N/A,5.0,,"MMMR+R2Q, Unnamed Road, Bhetanai, Odisha 761116",761116,19.6845842,84.69011019999999,ChIJsat0gnK7IjoR9W41KSI5SJI,https://www.google.com/maps/place/?q=place_id:ChIJsat0gnK7IjoR9W41KSI5SJI,part_349,2026-09-20 20:19:15,12627
amiya grocery shop,Supermarket,Indian grocery store,Indian grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",N/A,N/A,,,"New sahi, aska, Pandiapathara, Odisha 761116",761116,19.6891347,84.7105981,ChIJ_eMbVs27IjoRF3qGHBQY4X0,https://www.google.com/maps/place/?q=place_id:ChIJ_eMbVs27IjoRF3qGHBQY4X0,part_349,2026-09-20 20:19:15,12628
Adyasha Store,Supermarket,Grocery store,Grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",+91 79788 81967,N/A,,,"Patra House, Laxminursingh Road, Nuagam, Gadagadahill, Odisha 761111",761116,19.6495949,84.65905699999999,ChIJsQn3-pm3IjoRd2xlD4QojJM,https://www.google.com/maps/place/?q=place_id:ChIJsQn3-pm3IjoRd2xlD4QojJM,part_349,2026-09-20 20:19:15,12629
Kulia Market,Supermarket,Supermarket,"Supermarket, Market",761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",N/A,N/A,4.1,130.0,"F4GM+MWM, Champatipatna, Kulia, Odisha 754202",Champatipatna,20.476718899999998,86.1348064,ChIJNenRHl57GToR9GXy4-aKnlY,https://www.google.com/maps/place/?q=place_id:ChIJNenRHl57GToR9GXy4-aKnlY,part_349,2026-09-20 20:19:15,12630
Countdown - Jaipur,Supermarket,Supermarket,"Supermarket, Cosmetics store, Countertop store, Dairy store, Ice cream shop, Indian grocery store",761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",+91 84410 03399,https://www.countdown.ind.in/,4.8,197.0,"22/A/8, Haldighati Marg, Sector-22, Sanganer, NRI Colony, Pratap Nagar, Jaipur, Rajasthan 302033","Sector 22, NRI Colony, Pratap Nagar",26.814768299999997,75.84123799999999,ChIJVx1NWqrJbTkR7epa37A8jnI,https://www.google.com/maps/place/?q=place_id:ChIJVx1NWqrJbTkR7epa37A8jnI,part_349,2026-09-20 20:19:15,12631
Needs,Supermarket,Indian grocery store,Indian grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",+91 98610 60474,N/A,4.6,84.0,"Buxi Bazaar, Kataka, Odisha 753001",Buxi Bazaar,20.4749248,85.8747726,ChIJ0zBucHYSGToRtuqcN-1KY1Q,https://www.google.com/maps/place/?q=place_id:ChIJ0zBucHYSGToRtuqcN-1KY1Q,part_349,2026-09-20 20:19:15,12632
Mahaveer Super Mart,Supermarket,Grocery store,Grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",+91 91496 94330,N/A,4.2,5.0,"F3JX+HJG, Village Rd, Salipur, Odisha 754202",761116,20.481425599999998,86.0990727,ChIJy9tqCFRlGToRlOkMdo2TiFs,https://www.google.com/maps/place/?q=place_id:ChIJy9tqCFRlGToRlOkMdo2TiFs,part_349,2026-09-20 20:19:15,12633
Girimalika layers and private limited,Supermarket,Grocery store,Grocery store,761116,Odisha Circle,Berhampur Region,Aska Division,"Bhetonoi S.O, Badakholi B.O, Dhaninja B.O",N/A,N/A,4.3,7.0,"PMF2+JRH, Nimina, Odisha 761122",761116,19.7240689,84.65211219999999,ChIJh52AFqO5IjoRY1IA7PPQvdM,https://www.google.com/maps/place/?q=place_id:ChIJh52AFqO5IjoRY1IA7PPQvdM,part_349,2026-09-20 20:19:15,12634
