business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Parth Steels | TMT Bars |,TMT Steel and Iron Wholesaler,Iron & Steel Store,"Iron & Steel Store, Building materials supplier, Cement Supplier, Construction Material Wholesaler, Hardware store, Iron ware dealer, Steel distributor",756030,Odisha Circle,Bhubaneswar HQ Region,Balasore Division,"Amarda Road S.O, Chasipada B.O, Chinchlagadia B.O",+91 98290 76338,N/A,5,,"D-53 MGD market (Old, Aatish Market, Tripolia Bazar, Jaipur, Rajasthan 302002","Aatish Market, Tripolia Bazar, Pink City",26.9242797,75.8224765,ChIJWTto4rexbTkRNn_YGbxVQJo,https://www.google.com/maps/place/?q=place_id:ChIJWTto4rexbTkRNn_YGbxVQJo,part_342,2026-09-20 20:45:32
