business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
English With Pank,Spoken English Institute,English language school,English language school,761201,Odisha Circle,Berhampur Region,Rayagada Division,"Station Road Paralakhemundi S.O, B.Sitapur B.O, Jammi B.O",+91 75080 80829,N/A,4.9,80.0,"Office # 11, Lower Ground Floor, Himalaya Pride, near Ek Murti Chowk, Tech Zone IV, Amrapali Dream Valley, Greater Noida, Uttar Pradesh 201318","Tech Zone IV, Amrapali Dream Valley",28.5983229,77.45137319999999,ChIJvd82ShbvDDkRm_lNvpbg9bg,https://www.google.com/maps/place/?q=place_id:ChIJvd82ShbvDDkRm_lNvpbg9bg,part_349,2026-09-20 20:32:25
British Center For English Language | English Speaking Course,Spoken English Institute,English language school,"English language school, Language school",761201,Odisha Circle,Berhampur Region,Rayagada Division,"Station Road Paralakhemundi S.O, B.Sitapur B.O, Jammi B.O",+91 77060 00075,https://www.britishlucknow.com/,4.8,,"1st Floor, Shiva Plaza, Near, Engineering College Rd, Sector B, Chauraha, Lucknow, Uttar Pradesh 226021","Sector B, Chauraha",26.910593799999997,80.9448822,ChIJwebQco79mzkRnReMNis_3KM,https://www.google.com/maps/place/?q=place_id:ChIJwebQco79mzkRnReMNis_3KM,part_349,2026-09-20 20:32:25
CEI | English Speaking Classes /Course,Spoken English Institute,English language school,English language school,761201,Odisha Circle,Berhampur Region,Rayagada Division,"Station Road Paralakhemundi S.O, B.Sitapur B.O, Jammi B.O",+91 98104 64711,http://ceieducation.in/,4.7,,"D, 35, Shashi Park Rd, Block C, Shashi Garden, Mayur Vihar, Delhi, 110091","Block C, Shashi Garden, Mayur Vihar",28.609250499999998,77.29489079999999,ChIJv6qqfqLkDDkRtIUDIfAdFCM,https://www.google.com/maps/place/?q=place_id:ChIJv6qqfqLkDDkRtIUDIfAdFCM,part_349,2026-09-20 20:32:25
