business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Falcon Drone Rentals | Aerial Videographer,Videographer and Drone Rental,Equipment rental agency,Equipment rental agency,761124,Odisha Circle,Berhampur Region,Aska Division,"Gobara S.O, Badaborasingi B.O, Badapada B.O",N/A,N/A,4.2,5,"Abhayas Lakeview Residency, Crayons School Rd, Madhura Nagar, Nizampet, Hyderabad, Telangana 500090","Madhura Nagar, Nizampet",17.5137665,78.38755239999999,ChIJV8Z59actUSsRheAHXuPVlnA,https://www.google.com/maps/place/?q=place_id:ChIJV8Z59actUSsRheAHXuPVlnA,part_349,2026-09-20 20:24:36
Drone4Rent | Drone photography in Hyderabad,Videographer and Drone Rental,Equipment rental agency,Equipment rental agency,761124,Odisha Circle,Berhampur Region,Aska Division,"Gobara S.O, Badaborasingi B.O, Badapada B.O",+91 72720 71713,https://drone4rents.in/,4.5,12,"Mirras appartment, Neelima Greens Main Rd, Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049",Pragathi Enclave,17.503261,78.3555109,ChIJj863A26SyzsR-VLjFowy9Z8,https://www.google.com/maps/place/?q=place_id:ChIJj863A26SyzsR-VLjFowy9Z8,part_349,2026-09-20 20:24:36
