business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Mozvilla Website Design Company | Ecommerce Web Development Company | Digital Marketing Agency,PPC Advertising Agencies,Website designer,"Website designer, E - Commerce Agency, Internet marketing service, Software company, Software Training Institute",757001,Odisha Circle,Bhubaneswar HQ Region,Mayurbhanj Division,"Baripada H.O, Ambikasahi S.O, Baripada Bazar S.O",+91 82802 44214,N/A,5,,"Tulasi Chaura Rd, Teachers Colony, Baripada, Odisha 757001",Teachers Colony,21.9308197,86.7397683,ChIJK-XQcqGxHToRIenszM7Rpn0,https://www.google.com/maps/place/?q=place_id:ChIJK-XQcqGxHToRIenszM7Rpn0,part_344,2026-09-20 20:30:49
