business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
False Ceiling 360 | Best false ceiling desinger in Bangalore | POP false ceiling | gypsum false ceiling|,False Ceiling Contractor,Gypsum Product Supplier,Gypsum Product Supplier,757026,Odisha Circle,Bhubaneswar HQ Region,Mayurbhanj Division,"Barsahi S.O, B. Chhelia B.O, Chadada B.O",+91 91488 76167,http://falseceiling360.in/,4.5,48,"jaiswal enterprises Dr rama Chandra Reddy complex, 91/ 1, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560048","B Narayanapura, Mahadevapura",12.998678499999999,77.6885849,ChIJFeVBZDsRrjsRTO8wvVUx2Lw,https://www.google.com/maps/place/?q=place_id:ChIJFeVBZDsRrjsRTO8wvVUx2Lw,part_344,2026-09-20 20:40:45
