business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Aparz Home Decor | Home Decor Products And Gift Items- Ludhiana,Trousseau Home Decor,Gift shop,"Gift shop, Antique store, Artificial plant supplier, Handicraft, Home improvement store, Interior Decorator",757028,Odisha Circle,Bhubaneswar HQ Region,Mayurbhanj Division,"Baisinga S.O, Ambagadia B.O, Badkhiripada B.O",+91 98146 74820,http://www.aparzhomedecor.com/,4.6,,"SCF-28, Phase 3, Market, Urban Estate Dugri, Ludhiana, Punjab 141013","Phase 3, Market, Urban Estate Dugri",30.8706295,75.82457749999999,ChIJvXFDoDiDGjkRfMae2tzBKdU,https://www.google.com/maps/place/?q=place_id:ChIJvXFDoDiDGjkRfMae2tzBKdU,part_344,2026-09-20 20:42:16
