business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Nayak Vegetable Shop,Provision Store,General store,General store,756162,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Eram S.O, Nuagaon B.O, Suan B.O",+91 90404 44253,N/A,,,"Machha Hata, Basudevpur, Suan, Bhadrak, Odisha 756162","Machha Hata, Basudevpur",21.1721278,86.7586077,ChIJxSYmSHd7HDoRQe0xSM5wpKo,https://www.google.com/maps/place/?q=place_id:ChIJxSYmSHd7HDoRQe0xSM5wpKo,part_344,2026-09-20 20:22:54
JANA VARIETY STORE,Provision Store,General store,General store,756162,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Eram S.O, Nuagaon B.O, Suan B.O",N/A,N/A,,,"4QMW+9W6, Bangali Sahi Rd, Chudamani, Odisha 756125",756162,21.133402999999998,86.79726409999999,ChIJGVZoewB5HDoRNxGW72ENOk4,https://www.google.com/maps/place/?q=place_id:ChIJGVZoewB5HDoRNxGW72ENOk4,part_344,2026-09-20 20:22:54
Jindal Panther TMT Dealer - Gourishankar Enterprises | TMT Rebars & Sariya Supplier,Provision Store,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",756162,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Eram S.O, Nuagaon B.O, Suan B.O",+91 94372 65098,https://www.jindalpanther.com/,,,"4Pgp+P83, Basudebpur, Odisha 755050",756162,21.127182599999998,86.7362552,ChIJEe4PCrt3HDoRKUefmlaY584,https://www.google.com/maps/place/?q=place_id:ChIJEe4PCrt3HDoRKUefmlaY584,part_344,2026-09-20 20:22:56
Jindal Panther TMT Dealer - Sonali Enterprises | TMT Rebars & Sariya Supplier,Provision Store,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",756162,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Eram S.O, Nuagaon B.O, Suan B.O",+91 79845 56613,https://www.jindalpanther.com/,,,"Gopalpur, Basudebpur, Odisha 756125",Gopalpur,21.1375049,86.74647999999999,ChIJLUCdymt5HDoRyST5aVlFwnU,https://www.google.com/maps/place/?q=place_id:ChIJLUCdymt5HDoRyST5aVlFwnU,part_344,2026-09-20 20:22:56
Jindal Panther TMT Dealer - Sai Sagar Enterprises | TMT Rebars & Sariya Supplier,Provision Store,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",756162,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Eram S.O, Nuagaon B.O, Suan B.O",+91 98534 68187,https://www.jindalpanther.com/,,,"4Pfm+5Wp, Basudebpur, Odisha 756162",756162,21.122582599999998,86.7347049,ChIJadUTmjV3HDoRPOjBBbl3f-0,https://www.google.com/maps/place/?q=place_id:ChIJadUTmjV3HDoRPOjBBbl3f-0,part_344,2026-09-20 20:22:56
Jindal Panther TMT Dealer - Siddeswar Enterprises | TMT Rebars & Sariya Supplier,Provision Store,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",756162,Odisha Circle,Bhubaneswar HQ Region,Bhadrak Division,"Eram S.O, Nuagaon B.O, Suan B.O",+91 90781 59404,https://www.jindalpanther.com/,,,"Eram Rd, Olagara, Odisha 756162",756162,21.173382399999998,86.7634769,ChIJbWS7d3N7HDoRQbzlgHy3yn4,https://www.google.com/maps/place/?q=place_id:ChIJbWS7d3N7HDoRQbzlgHy3yn4,part_344,2026-09-20 20:22:56
