business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Apollo Pharmacy Near Me | Polasara Ganjam | Polasara,Surgical Equipment Supplier,Surgical supply store,"Surgical supply store, Baby store, Health and beauty shop, Herbal medicine store, Medical equipment supplier, Sports nutrition store, Pharmacy, Vitamin & supplements store",761032,Odisha Circle,Berhampur Region,Berhampur Division,"Kodala S.O, B.L.N.Pur B.O, Beruanbadi B.O",+91 79 4281 3997,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,4.6,,"Plot No.2253/3628, Manasila, Polasara, Odisha 761105",761032,19.703336999999998,84.8187083,ChIJhZtWf06lIjoRaO_ibw8_Y5s,https://www.google.com/maps/place/?q=place_id:ChIJhZtWf06lIjoRaO_ibw8_Y5s,part_348,2026-09-20 20:36:23
