business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Apollo 24|7 Lab Test | Jindal Steel Limited | Dhenkanal,Doctors,Diagnostic center,"Diagnostic center, Blood testing service, Health consultant, Laboratory, Medical laboratory, Pathologist",759111,Odisha Circle,Sambalpur Region,Dhenkanal Division,Jindal Nagar S.O,+91 80 4557 2851,https://www.apollo247.com/lab-tests,,,"Jindal Steel & Power Limited, near Bramhani Guest House, Ltd, Dhenkanal, JSPL Town Angul, Odisha 759121",Ltd,20.912278999999998,85.006508,ChIJQVn1YAqpGDoR-dGIPZLJXnY,https://www.google.com/maps/place/?q=place_id:ChIJQVn1YAqpGDoR-dGIPZLJXnY,part_347,2026-09-20 20:25:12
