business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"V-Trans - Berhampur Branch | Ganjam, Odisha | Logisctics Services",Courier and Cargo Service,Shipping service,"Shipping service, Logistics service, Warehouse",760005,Odisha Circle,Berhampur Region,Berhampur Division,Hillpatna S.O,+91 98701 40141,https://branches.vtransgroup.com/v-trans-berhampur-branch-ganjam-odisha-logisctics-services-logistics-services-haladiapadar-ganjam-559094/Home?utm_source=locator&utm_medium=googleplaces,,,"Khata No 1482, 2942, Konisi, Golanthara, Haladiapadar, Jaleswar Vihar, Ralaba, Brahmapur, Odisha 761004","Haladiapadar, Jaleswar Vihar",19.285311,84.795981,ChIJj92WEbpbPToRAxDg9xZJxpU,https://www.google.com/maps/place/?q=place_id:ChIJj92WEbpbPToRAxDg9xZJxpU,part_347,2026-09-20 20:42:22
