business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sunita Real Estate | Best Real Estate Agent in Navi Mumbai |,Commercial Real Estate Brokerages,Real estate consultant,Real estate consultant,759111,Odisha Circle,Sambalpur Region,Dhenkanal Division,Jindal Nagar S.O,+91 77383 84100,https://sunitarealestate.com/,4.9,212,"Shop No - 5, Sankalp CHS, Madhushree Chs, Plot No - 33, opp. Kendriya Vihar, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706","Seawoods West, Sector 40, Seawoods",19.01972,73.0147126,ChIJZQIPsJfD5zsRySzul_IgB2M,https://www.google.com/maps/place/?q=place_id:ChIJZQIPsJfD5zsRySzul_IgB2M,part_347,2026-09-20 20:25:32
