business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Burhani Industrial Needs| Authorised Addison Bipico Bluepoint dealer Bangalore,Industrial Hardware and Fasteners,Hardware store,"Hardware store, Tools Wholesaler",759132,Odisha Circle,Sambalpur Region,Dhenkanal Division,"Hulurisinga S.O, Ankula B.O, Badakera B.O",+91 80 4235 0711,http://www.burhaniindustrialneeds.com/,4.9,,"156, MPM lane, Thigalarpet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002","Gollarpet, Kumbarpet, Dodpete, Nagarathpete",12.9647857,77.5808708,ChIJpSWVGOAVrjsRuwOO6U5qA8w,https://www.google.com/maps/place/?q=place_id:ChIJpSWVGOAVrjsRuwOO6U5qA8w,part_347,2026-09-20 20:35:01
