business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
MJ Green Turf ( Artificial Grass | Football Ground Maintenance | Vertical Gardens | Flooring | Supplier ),Sports Academy and Turf Ground,Artificial plant supplier,"Artificial plant supplier, Basketball court, Cricket ground, Indoor playground, Landscape designer, Landscaping supply store, Playground equipment supplier, Soccer field, Wood floor installation service",760005,Odisha Circle,Berhampur Region,Berhampur Division,Hillpatna S.O,+91 98800 96820,https://www.mjgreenturf.com/,4.8,9,"129, 17th Main road, 7th cross, road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka 560058","Freedom Fighters Colony, Laggere",13.00574,77.527941,ChIJQUtEAYAXrjsRuHVF_s7_4Pc,https://www.google.com/maps/place/?q=place_id:ChIJQUtEAYAXrjsRuHVF_s7_4Pc,part_347,2026-09-20 20:42:20
