business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Growth Assist Career Solutions | Best Online Learning Service Providers In Pune | Online UG Courses | Online PG Courses.,Growth Marketing,Educational consultant,Educational consultant,760006,Odisha Circle,Berhampur Region,Berhampur Division,"Panigrahipentho S.O, Sankarapur S.O",+91 90969 54272,https://growthists.com/,4.8,201,"4th Floor, Serene Tower, Pakharbaug Society, Ram Nagar, Bavdhan, Pune, Maharashtra 411021","Pakharbaug Society, Ram Nagar, Bavdhan",18.5208424,73.7782641,ChIJM9IM48C_wjsR0PwatuM7LXw,https://www.google.com/maps/place/?q=place_id:ChIJM9IM48C_wjsR0PwatuM7LXw,part_347,2026-09-20 20:43:04
