business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Indra's Home Kitchen | 100% Home-Cooked Food | Pre-Order Only | Takeaway/Pickup Only | Catering Available,Cloud Kitchen,Restaurant,"Restaurant, Food manufacturer",759123,Odisha Circle,Sambalpur Region,Dhenkanal Division,"P.T.C.,Angul S.O, Kuio B.O, Kukudang B.O",+91 96119 18687,N/A,4.9,,"Prakruthi Enclave Behind Medahalli RTO, Shirdi Sai Layout, Seegehalli, Bengaluru, Karnataka 560049","Shirdi Sai Layout, Seegehalli, Krishnarajapuram",13.020500499999999,77.7168559,ChIJNf2VO18RrjsRvieaRRik2jA,https://www.google.com/maps/place/?q=place_id:ChIJNf2VO18RrjsRvieaRRik2jA,part_347,2026-09-20 20:29:52
