business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
NIVKART | Foot Massagers | Massage Chair | Steam Bath | Medical Equipments For Health Care,Spa Equipment Suppliers,Fitness Equipment Wholesaler,Fitness Equipment Wholesaler,760004,Odisha Circle,Berhampur Region,Berhampur Division,"Medical College S.O (Ganjam), Baidyanathpur S.O, Courtpeta S.O",+91 93154 44233,https://www.nivkart.com/,5,14,"SG-01 second floor, Mamura, Sector 66, Noida, Uttar Pradesh 201309","Mamura, Sector 66",28.6055049,77.3769437,ChIJq0NU-2blDDkRvZpBTU3zcOg,https://www.google.com/maps/place/?q=place_id:ChIJq0NU-2blDDkRvZpBTU3zcOg,part_347,2026-09-20 20:41:37
